bracket_content,normalized_content,match_index_in_title,keyword,platform,pid,name,price,status,link
아이폰 16프로맥스,아이폰 16프로맥스,1,아이폰 16,번개장터,405320025,[아이폰 16프로맥스] 어반소피스티케이션 푸퍼 미러 52,85000,판매중,https://m.bunjang.co.kr/products/405320025
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,403054786,[A급/배터리100%] 아이폰6 16GB~128GB 골드,85000,판매중,https://m.bunjang.co.kr/products/403054786
A급/당일발송,A급/당일발송,1,아이폰 16,번개장터,400494730,[A급/당일발송] 아이폰6s 16GB 스페이스그레이,120000,판매중,https://m.bunjang.co.kr/products/400494730
카메라무음,카메라무음,1,아이폰 16,번개장터,399395837,아이폰6 16기가 그레이 배터리100% [카메라무음],85000,판매중,https://m.bunjang.co.kr/products/399395837
배터리100%,배터리100%,1,아이폰 16,번개장터,404981858,[배터리100%] 아이폰5c 16GB 블루,110000,예약중,https://m.bunjang.co.kr/products/404981858
미개봉,미개봉,1,아이폰 16,번개장터,401695317,[미개봉] 애플 정품 실리콘 케이스 아이폰 16 플러스 후크시아,21000,판매중,https://m.bunjang.co.kr/products/401695317
A급/당일발송,A급/당일발송,1,아이폰 16,번개장터,400494011,[A급/당일발송] 아이폰6s 16GB 스페이스그레이,120000,판매중,https://m.bunjang.co.kr/products/400494011
미개봉,미개봉,1,아이폰 16,번개장터,379740410,[미개봉]아이폰16플러스 정품 실리콘케이스,37000,판매중,https://m.bunjang.co.kr/products/379740410
미사용품,미사용품,1,아이폰 16,번개장터,297558264,아이폰 16 Plus 페스티버 맥세이프 팬텀케이스[미사용품],10000,판매중,https://m.bunjang.co.kr/products/297558264
한정특가,한정특가,1,아이폰 16,번개장터,403100333,[한정특가]아이폰5s 16GB 스페이스 그레이,75000,판매중,https://m.bunjang.co.kr/products/403100333
5월6일 예약판매,5월6일 예약판매,1,아이폰 16,번개장터,405125785,[5월6일 예약판매] 아이폰 5c 그린 16기가 #6298,250000,판매중,https://m.bunjang.co.kr/products/405125785
미개봉,미개봉,1,아이폰 16,번개장터,405101417,[미개봉] 아이폰16 플러스 256 블랙 미개봉,1180000,판매중,https://m.bunjang.co.kr/products/405101417
배터리100%,배터리100%,1,아이폰 16,번개장터,405086510,[배터리100%] 아이폰16프로 블랙128g,970000,판매중,https://m.bunjang.co.kr/products/405086510
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,394960115,[A급/배터리100%] 아이폰5s 16GB~64GB 골드,95000,예약중,https://m.bunjang.co.kr/products/394960115
5월6일 발송확정,5월6일 발송확정,1,아이폰 16,번개장터,404611768,[5월6일 발송확정] 아이폰 5c 핑크 16기가 #9479,150000,판매중,https://m.bunjang.co.kr/products/404611768
아이폰 16프로맥스,아이폰 16프로맥스,1,아이폰 16,번개장터,404963657,[아이폰 16프로맥스] 어반소피스티케이션 푸퍼 퍼피크러쉬,103000,판매중,https://m.bunjang.co.kr/products/404963657
아이폰 16,아이폰 16,1,아이폰 16,번개장터,380183595,[아이폰 16] 어반소피스티케이션 발레리나 20B,83000,판매중,https://m.bunjang.co.kr/products/380183595
A급/배터리100%,A급/배터리100%,1,아이폰 16,번개장터,391643300,[A급/배터리100%] 아이폰5s 16GB~64GB 실버,95000,예약중,https://m.bunjang.co.kr/products/391643300
대여,대여,1,아이폰 16,번개장터,313924834,[대여]아이폰16프로 1일 단기 렌탈 임대 하객 스냅샷 결혼식 촬영,17900,판매중,https://m.bunjang.co.kr/products/313924834
60만,60만,1,아이폰 16,번개장터,403681315,아이폰 16E 128G 화이트 배터리 94% 판매합니다[60만],650000,판매중,https://m.bunjang.co.kr/products/403681315
아이폰 16프로맥스,아이폰 16프로맥스,1,아이폰 16,번개장터,398418672,[아이폰 16프로맥스] 어반소피스티케이션 핑크 보우 리본케이스,89000,판매중,https://m.bunjang.co.kr/products/398418672
정품,정품,1,아이폰 16,번개장터,336816059,[정품] 아이폰16프로 DIY 꾸미기 케이스,9900,판매중,https://m.bunjang.co.kr/products/336816059
특가할인/배터리100%,특가할인/배터리100%,1,아이폰 16,번개장터,392867343,[특가할인/배터리100%] 아이폰5s 16GB~64GB 골드/실버/스그,85000,판매중,https://m.bunjang.co.kr/products/392867343
01162,01162,1,아이폰 16,번개장터,404771778,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404771778
당일발송,당일발송,1,아이폰 16,번개장터,388777730,[당일발송] 아이폰5 16GB~64GB 실버/블랙,80000,판매중,https://m.bunjang.co.kr/products/388777730
01162,01162,1,아이폰 16,번개장터,404749401,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404749401
01162,01162,1,아이폰 16,번개장터,404728269,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404728269
S등급,S등급,1,아이폰 16,번개장터,397113725,[S등급] 아이폰 16프로 256GB 내추럴티타늄,1150000,판매중,https://m.bunjang.co.kr/products/397113725
01162,01162,1,아이폰 16,번개장터,404709632,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404709632
84만,84만,1,아이폰 16,번개장터,404704165,[84만]풀박스 자급제 아이폰16E베터리성능100% 512기가,940000,판매중,https://m.bunjang.co.kr/products/404704165
미개봉/새제품,미개봉/새제품,1,아이폰 16,번개장터,298813377,[미개봉/새제품] 애플 아이폰 16 프로 뉴미셀 코모도 가드 젤리 케이스,4000,판매중,https://m.bunjang.co.kr/products/298813377
새상품,새상품,1,아이폰 16,번개장터,316371788,[새상품]아이폰16프로 casetify케이스티파이iPhone16pro,54000,판매중,https://m.bunjang.co.kr/products/316371788
교환,교환,1,아이폰 16,번개장터,404621830,[교환] 아이폰16 프로 네추럴티타늄 256g 교신합니다,1111,판매중,https://m.bunjang.co.kr/products/404621830
특가할인/배터리100%,특가할인/배터리100%,1,아이폰 16,번개장터,384032059,[특가할인/배터리100%] 아이폰6s 16GB~128GB (4color),110000,판매중,https://m.bunjang.co.kr/products/384032059
A급/당일발송,A급/당일발송,1,아이폰 16,번개장터,393509836,[A급/당일발송] 아이폰6s Puls 16GB~128GB (4color),120000,판매중,https://m.bunjang.co.kr/products/393509836
60만,60만,1,아이폰 16,번개장터,404335341,[60만] 아이폰 16E 128G 화이트 배터리 94% 판매합니다,650000,판매중,https://m.bunjang.co.kr/products/404335341
01162,01162,1,아이폰 16,번개장터,404457924,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404457924
01162,01162,1,아이폰 16,번개장터,404453712,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404453712
01162,01162,1,아이폰 16,번개장터,404442471,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404442471
01162,01162,1,아이폰 16,번개장터,404428077,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404428077
01162,01162,1,아이폰 16,번개장터,404408872,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404408872
01162,01162,1,아이폰 16,번개장터,404388000,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/404388000
아이폰16프로,아이폰16프로,1,아이폰 16,번개장터,298524852,[아이폰16프로] 새제품_ 아이폰케이스,6000,판매중,https://m.bunjang.co.kr/products/298524852
정품,정품,1,아이폰 16,번개장터,335919132,[정품]케이스티파이 아이폰16프로 맥세이프 호환 임팩트 링 스탠드 케이스,86000,판매중,https://m.bunjang.co.kr/products/335919132
5월6일 발송확정,5월6일 발송확정,1,아이폰 16,번개장터,404318336,[5월6일 발송확정] 아이폰 5c 블루 16기가 #2579 박풀/미사용급,160000,예약중,https://m.bunjang.co.kr/products/404318336
미개봉,미개봉,1,아이폰 16,번개장터,390566089,[미개봉]아이폰16플러스 정품 실리콘케이스,25000,판매중,https://m.bunjang.co.kr/products/390566089
5월6일 예약판매,5월6일 예약판매,1,아이폰 16,번개장터,403255219,[5월6일 예약판매]아이폰 5c 핑크 16기가 #1941 신품수준,155000,예약중,https://m.bunjang.co.kr/products/403255219
색상선택가능,색상선택가능,1,아이폰 16,번개장터,338249288,[색상선택가능] 아이폰 SE SS급 16GB 결제창,165000,판매중,https://m.bunjang.co.kr/products/338249288
색상선택가능,색상선택가능,1,아이폰 16,번개장터,326266016,[색상선택가능] 아이폰 SE B급/16GB 결제창,95000,판매중,https://m.bunjang.co.kr/products/326266016
색상선택가능,색상선택가능,1,아이폰 16,번개장터,326267077,[색상선택가능] 아이폰 SE S급/16GB 결제창,135000,판매중,https://m.bunjang.co.kr/products/326267077
색상선택가능,색상선택가능,1,아이폰 16,번개장터,326266365,[색상선택가능] 아이폰 SE A급/16GB 결제창,115000,판매중,https://m.bunjang.co.kr/products/326266365
국내 최저가,국내 최저가,1,아이폰 16,번개장터,403078051,[국내 최저가] 아이폰se1 16gb 32gb 64gb 128gb,110000,판매중,https://m.bunjang.co.kr/products/403078051
정품,정품,1,아이폰 16,번개장터,377007716,[정품] 애플 아이폰16프로맥스 맥세이프 클리어 케이스,35000,판매중,https://m.bunjang.co.kr/products/377007716
새상품,새상품,1,아이폰 16,번개장터,355080264,아이폰16프맥 케이스 [새상품],3000,판매중,https://m.bunjang.co.kr/products/355080264
당일발송,당일발송,1,아이폰 16,번개장터,402071983,[당일발송] 아이폰6 16GB (3color),80000,예약중,https://m.bunjang.co.kr/products/402071983
01162,01162,1,아이폰 16,번개장터,403595433,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403595433
01162,01162,1,아이폰 16,번개장터,403593496,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403593496
01162,01162,1,아이폰 16,번개장터,403587486,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403587486
01162,01162,1,아이폰 16,번개장터,403574898,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403574898
당일발송,당일발송,1,아이폰 16,번개장터,402067077,[당일발송] 아이폰6 16GB (3color),80000,예약중,https://m.bunjang.co.kr/products/402067077
01162,01162,1,아이폰 16,번개장터,403539702,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403539702
01162,01162,1,아이폰 16,번개장터,403520285,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403520285
01162,01162,1,아이폰 16,번개장터,403499587,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403499587
새상품,새상품,1,아이폰 16,번개장터,401824837,"[새상품] 아이폰16,12 케이스",4000,판매중,https://m.bunjang.co.kr/products/401824837
01162,01162,1,아이폰 16,번개장터,403460538,[01162] 당일발송 아이폰16e 128GB 블랙 무잔상 새상품급 배터,657000,판매중,https://m.bunjang.co.kr/products/403460538
5월6일 예약판매,5월6일 예약판매,1,아이폰 16,번개장터,402204119,[5월6일 예약판매] 아이폰 5c 옐로우 16기가 #5326,142000,예약중,https://m.bunjang.co.kr/products/402204119
자급제,자급제,1,아이폰 16,중고나라,227927836,[자급제] 아이폰 16 256GB 단순개봉 팝니다,850000,판매중,https://web.joongna.com/product/227927836
리퍼미사용,리퍼미사용,1,아이폰 16,중고나라,228147830,[리퍼미사용] 아이폰 16 Pro 1TB 배터리효율 100%,1820000,판매중,https://web.joongna.com/product/228147830
16만,16만,1,아이폰 16,중고나라,228292044,아이폰XR 공기계 판매 합니다. [16만],160000,판매중,https://web.joongna.com/product/228292044
16만,16만,1,아이폰 16,중고나라,228291714,아이폰XR 공기계 판매 합니다. [16만],160000,판매중,https://web.joongna.com/product/228291714
새제품,새제품,1,아이폰 16,중고나라,225516994,[새제품] 아이폰16프로맥스 생폰 케이스 제트스킨 나노슬림 유광,2000,판매중,https://web.joongna.com/product/225516994
MA7D4FE/A,MA7D4FE/A,1,아이폰 16,중고나라,228083381,아이폰16 플러스 애플 정품 맥세이프 투명 케이스 [MA7D4FE/A],19000,판매중,https://web.joongna.com/product/228083381
MYY93FE/A,MYY93FE/A,1,아이폰 16,중고나라,228083361,아이폰16 플러스 애플 정품 실리콘 케이스 블랙 [MYY93FE/A],19000,판매중,https://web.joongna.com/product/228083361
새상품,새상품,1,아이폰 16,중고나라,228255187,[새상품] 케이스티파이 아이폰 16 일반 리플케이스 핑크,50000,예약중,https://web.joongna.com/product/228255187
"미개봉,새제품","미개봉,새제품",1,아이폰 16,중고나라,224625516,"[미개봉,새제품]아이폰16프로 256G",724000,판매중,https://web.joongna.com/product/224625516
정품,정품,1,아이폰 16,중고나라,228266236,[정품] 케이스티파이 텔레토비 아이폰16 케이스,49900,판매중,https://web.joongna.com/product/228266236
새제품,새제품,1,아이폰 16,중고나라,223412007,[새제품] 케이스티파이 카메라 렌즈 프로텍터 아이폰16/16플러스,10000,판매중,https://web.joongna.com/product/223412007
새제품,새제품,1,아이폰 16,중고나라,223411978,[새제품] 케이스티파이 임팩트 HD 액정 보호 필름 아이폰16,15000,판매중,https://web.joongna.com/product/223411978
미개봉/새상품,미개봉/새상품,1,아이폰 16,중고나라,227327487,[미개봉/새상품]애플 정품 아이폰 16프로맥스 맥세이프 투명케이스,35000,판매중,https://web.joongna.com/product/227327487
16만,16만,1,아이폰 16,중고나라,228187886,아이폰XR 공기계 판매 합니다. [16만],160000,판매중,https://web.joongna.com/product/228187886
16만,16만,1,아이폰 16,중고나라,228186659,아이폰XR 공기계 판매 합니다. [16만],160000,판매중,https://web.joongna.com/product/228186659
iphone 16 pro max,iphone 16 pro max,1,아이폰 16,중고나라,227992570,아이폰 16프로맥스 1T 화이트 새상품! [iphone 16 pro max],1790000,판매중,https://web.joongna.com/product/227992570
