keyword,cluster_id,representative_name,original_representative_name,item_count,min_price,median_price,average_price,max_price,sample_names,original_sample_names
갤럭시,404,리퍼급 갤럭시s23 블랙 완전깨끗 폰,리퍼급 갤럭시s23 256GB 블랙 완전깨끗 중고폰,27,399000,399000.0,455296.2962962963,589000,리퍼급 갤럭시s23 블랙 완전깨끗 폰 | 리퍼급 갤럭시s23 라벤더 완전깨끗 폰 | 리퍼급 갤럭시s23 화이트 완전깨끗 폰 | 리퍼급 갤럭시s24 바이올렛 완전깨끗 폰 | 리퍼급 갤럭시s24 그레이 완전깨끗 폰,리퍼급 갤럭시s23 256GB 블랙 완전깨끗 중고폰 | 리퍼급 갤럭시s23 256GB 라벤더 완전깨끗 중고폰 | 리퍼급 갤럭시s23 256GB 화이트 완전깨끗 중고폰 | 리퍼급 갤럭시s24 256GB 바이올렛 완전깨끗 중고폰 | 리퍼급 갤럭시s24 256GB 그레이 완전깨끗 중고폰
갤럭시,67,갤럭시 s23 울트라,갤럭시 s23 울트라,27,220000,460000.0,464703.7037037037,650000,a급 갤럭시s22 울트라 화이트 25718 | 삼성 갤럭시 s23 울트라 256 화이트 | a급 갤럭시 s22 울트라 그레이 | 갤럭시 s22 울트라 512 | 삼성 갤럭시 s22 울트라 버건디,[A급] 갤럭시S22 울트라 256GB 화이트 [25718] | 삼성 갤럭시 S23 울트라 256 화이트 | [A급] 갤럭시 S22 울트라 그레이 512GB | 갤럭시 S22 울트라 512 | 삼성 갤럭시 S22 울트라 버건디
갤럭시,458,갤럭시 엘지벨벳 그린 정상공기기 폰,갤럭시 엘지벨벳 그린 정상공기기 중고폰,26,100000,100000.0,100000.0,100000,갤럭시 엘지벨벳 화이트 정상공기기 폰,갤럭시 엘지벨벳 화이트 정상공기기 중고폰
갤럭시,50,갤럭시 버디3 화이트 정상공기기 폰,갤럭시 버디3 화이트 정상공기기 중고폰,26,100000,130000.0,124230.76923076923,140000,갤럭시 버디3 라임색 128기가 | 갤럭시 버디3 128기가 라임 a급 | 갤럭시 버디3 화이트 정상공기기 폰,갤럭시 버디3 라임색 128기가 | 갤럭시 버디3 128기가 라임 A급 | 갤럭시 버디3 화이트 정상공기기 중고폰
갤럭시,596,갤럭시 z플립4 라벤더 무잔상 정상공기기 폰,갤럭시 Z플립4 라벤더 512GB 무잔상 정상공기기 중고폰,26,70000,150000.0,172846.15384615384,400000,갤럭시 z플립4 점 줄 상단터치x | 갤럭시 z플립4 라벤더 무잔상 정상공기기 폰 | 갤럭시 z플립4블루 무잔상 정상공기기 폰 | 갤럭시 z플립4블랙 무잔상 정상공기기 폰,갤럭시 z플립4 256g 점 줄 상단터치x | 갤럭시 Z플립4 라벤더 512GB 무잔상 정상공기기 중고폰 | 갤럭시 Z플립4블루 무잔상 정상공기기 중고폰 | 갤럭시 Z플립4블랙 무잔상 정상공기기 중고폰
갤럭시,76,갤럭시s24울트라 512기가,갤럭시s24울트라 512기가 판매합니다,26,189000,620000.0,566169.2307692308,665000,미사용 갤럭시s24 갤럭시s24플러스 갤럭시s24울트라 | 갤럭시s24울트라 | 갤럭시s24울트라 512기가 | 마지막재고 갤럭시s24울트라 | 핫딜 갤럭시s24울트라 제품 특가,[미사용/풀박스]갤럭시S24/갤럭시S24플러스/갤럭시S24울트라 | [미개봉/새상품/정품]갤럭시S24울트라 [256GB] | 갤럭시s24울트라 512기가 판매합니다 | [마지막재고]갤럭시S24울트라 [256GB] | [핫딜]갤럭시S24울트라 미개봉제품 특가판매합니다
갤럭시,802,갤럭시 a34블랙 정상공기기 폰,갤럭시 A34블랙 정상공기기 중고폰,25,45000,155000.0,134200.0,160000,갤럭시 a310블랙 정상공기기 폰 | 갤럭시 a34블랙 정상공기기 폰 | 갤럭시 a34라임 정상공기기 폰,갤럭시 A310블랙 정상공기기 중고폰 | 갤럭시 A34블랙 정상공기기 중고폰 | 갤럭시 A34라임 정상공기기 중고폰
갤럭시,248,갤럭시 s21,갤럭시 s21,25,100000,180000.0,177760.0,235000,a급 갤럭시 s21 퍼플 25675 | 갤럭시s21 특ss급 서울s21 부산s21 대구s21 인천s21 | 삼성 갤럭시 s21 블랙 256 기가 | 자급제s급 삼성 갤럭시 s21 256 안산s21 강원s21 안양s21,[A급] 갤럭시 S21 256GB 퍼플 [25675] | 갤럭시S21 특SS급 256g 서울s21 부산s21 대구s21 인천s21 | 삼성 갤럭시 S21 블랙 256 기가 판매 | 자급제S급 삼성 갤럭시 S21 256 안산S21 강원s21 안양s21
갤럭시,326,삼성 갤럭시 워치8 그라파이트 40mm,[미개봉]삼성 갤럭시 워치8 32GB 그라파이트 40mm,25,60000,260000.0,264520.0,470000,갤럭시 워치8 40mm 실버 그라파이트 블루투스 gps | 삼성 갤럭시워치8 40mm 실버 그라파이트 | 플립5 그라파이트 | 삼성 갤럭시 워치8 그라파이트 40mm,"미개봉 갤럭시 워치8 40mm 실버 그라파이트 블루투스 gps 팝니다!! | 미개봉)삼성 갤럭시워치8 40mm 실버,그라파이트 | 플립5 512GB 그라파이트 | [미개봉]삼성 갤럭시 워치8 32GB 그라파이트 40mm"
갤럭시,333,폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시,중고폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시,24,100000,157500.0,193541.66666666666,435000,폰 삼성 갤럭시 엘지폰 폴더폰 아이폰 필요해요 | 폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시 | 폰 갤럭시s 갤럭시a 삼성스마트폰 고장폰 파손폰 필요해요,중고폰 삼성 갤럭시 엘지폰 폴더폰 아이폰 필요해요 | 중고폰 삼성 엘지 아이폰 파손폰 고장폰 필요해요 갤럭시 | 중고폰 갤럭시S 갤럭시A 삼성스마트폰 고장폰 파손폰 필요해요
갤럭시,71,갤럭시 a16블랙 a급 무잔상 정상공기기 폰,갤럭시 A16블랙 A급 무잔상 정상공기기 중고폰,24,160000,160000.0,160000.0,160000,갤럭시 a16블랙 a급 무잔상 정상공기기 폰 | 갤럭시 a16그레이 a급 무잔상 정상공기기 폰,갤럭시 A16블랙 A급 무잔상 정상공기기 중고폰 | 갤럭시 A16그레이 A급 무잔상 정상공기기 중고폰
갤럭시,338,갤럭시노트20 레드 무잔상 46126,갤럭시노트20 레드 무잔상 46126,24,123000,190000.0,180875.0,205000,갤럭시노트20 256기가 핑크 부산 폰 02011 광주 인천 | 부산 폰 갤럭시노트20 핑크 256기가 공기계 | 갤럭시노트20 256기가 블랙 자급제가성비폰 532433 | 갤럭시노트20 256기가 그레이 s급 0427 | 갤럭시노트20 레드 무잔상 46126,갤럭시노트20 256기가 핑크 부산중고폰 02011 광주 인천 | (부산중고폰) 갤럭시노트20 핑크 256기가 공기계 판매해요 | 갤럭시노트20 256기가 블랙 *자급제가성비폰~/#532433 | 갤럭시노트20 256기가 그레이 (S급) / 0427 | 갤럭시노트20 레드 무잔상 46126
갤럭시,779,갤럭시 와이드4 그레이 정상공기기 폰,갤럭시 와이드4 그레이 정상공기기 중고폰,23,55000,65000.0,60217.391304347824,65000,갤럭시 와이드4그레이 정상공기기 폰 | 갤럭시 와이드4 그레이 정상공기기 폰,갤럭시 와이드4그레이 정상공기기 중고폰 | 갤럭시 와이드4 그레이 정상공기기 중고폰
갤럭시,234,갤럭시s9 64기가 블루 가성비굿굿굿 66306,갤럭시S9 64기가 블루 *가성비굿굿굿~/#66306,23,68000,85000.0,83304.34782608696,95000,갤럭시s8 64기가 레드 무잔상가성비굿굿굿 05786 | 갤럭시s8 64기가 오키드그레이 가성비굿굿굿 61505 | 갤럭시s8 64기가 블랙 가성비굿굿굿 178542 | 갤럭시s8 64기가 블랙 가성비굿굿흑점 347638 | 갤럭시s8플러스 64기가 핑크 가성비굿 22795,갤럭시S8 64기가 레드 *무잔상가성비굿굿굿~/#05786 | 갤럭시S8 64기가 오키드그레이 *가성비굿굿굿~/#61505 | 갤럭시S8 64기가 블랙 *가성비굿굿굿~/#178542 | 갤럭시S8 64기가 블랙 *가성비굿굿흑점~/#347638 | 갤럭시S8플러스 64기가 핑크 *가성비굿~/#22795
갤럭시,785,갤럭시 s20fe 라벤더 정상공기기 폰,갤럭시 S20FE 라벤더 정상공기기 중고폰,23,140000,140000.0,143478.26086956522,150000,갤럭시 s20fe 라벤더 정상공기기 폰,갤럭시 S20FE 라벤더 정상공기기 중고폰
갤럭시,113,갤럭시 a25블랙 a급 무잔상 정상공기기 폰,갤럭시 A25블랙 A급 무잔상 정상공기기 중고폰,23,160000,160000.0,160000.0,160000,갤럭시 a25화이트 a급 무잔상 정상공기기 폰 | 갤럭시 a25블랙 a급 무잔상 정상공기기 폰,갤럭시 A25화이트 A급 무잔상 정상공기기 중고폰 | 갤럭시 A25블랙 A급 무잔상 정상공기기 중고폰
갤럭시,66,갤럭시s21 무잔상 퍼플 60681,갤럭시S21 256G 무잔상 퍼플 60681,23,160000,180000.0,188260.86956521738,240000,s급 갤럭시s21 플러스 퍼플 24947 | 갤럭시s21 무잔상 퍼플 60748 | 갤럭시s21 무잔상 퍼플 01808,[S급] 갤럭시S21 플러스 256G 퍼플 [24947] | 갤럭시S21 256G 무잔상 퍼플 60748 | 갤럭시S21 256G 무잔상 퍼플 01808
갤럭시,224,s급 갤럭시와이드8 무잔상 민트 60535,S급) 갤럭시와이드8 128G 무잔상 민트 60535,23,148000,180000.0,183434.78260869565,250000,1277 갤럭시와이드8 128 | s급 갤럭시와이드8 무잔상 민트 60535 | 부산 폰 갤럭시와이드8 블랙 128기가 상태최상 | 25년개통 갤럭시와이드8 128기가 블랙 부산 폰 02309 서울 | 갤럭시와이드8 128,(1277)갤럭시와이드8 128 판매합니다 | S급) 갤럭시와이드8 128G 무잔상 민트 60535 | (부산중고폰) 갤럭시와이드8 블랙 128기가 상태최상 판매해요 | (25년개통) 갤럭시와이드8 128기가 블랙 부산중고폰 02309 서울 | 갤럭시와이드8 128 판매합니다
갤럭시,203,갤럭시s21 256기가 팬텀그레이 부산 폰 02416 하동 대전 창원,갤럭시S21 256기가 팬텀그레이 부산중고폰 02416 하동 대전 창원,23,100000,182000.0,261391.30434782608,501000,갤럭시s24플러스 256기가 옐로우 부산 폰 72711 하동 대전 창원 | 갤럭시s21 256기가 팬텀그레이 부산 폰 02416 하동 대전 창원 | 갤럭시점프3 128기가 블랙 부산 폰 72937 하동 대전 창원 | 갤럭시s23플러스 256기가 블랙 부산 폰 68828 하동 대전 창원 | 갤럭시a23 128기가 블랙 부산 폰 75153 하동 대전 창원,갤럭시S24플러스 256기가 옐로우 부산중고폰 72711 하동 대전 창원 | 갤럭시S21 256기가 팬텀그레이 부산중고폰 02416 하동 대전 창원 | 갤럭시점프3 128기가 블랙 부산중고폰 72937 하동 대전 창원 | 갤럭시S23플러스 256기가 블랙 부산중고폰 68828 하동 대전 창원 | 갤럭시A23 128기가 블랙 부산중고폰 75153 하동 대전 창원
갤럭시,434,갤럭시제트플립4 블루 특s급 무잔상 폰공기계,갤럭시제트플립4 블루 특s급 무잔상 중고폰공기계!,23,158000,259000.0,260565.21739130435,415000,갤럭시s23 특s급 무잔상 폰공기계 | 갤럭시노트9 퍼플 특s급 무잔상 폰공기계 | 갤럭시노트9 블랙 특s급 무잔상 폰공기계 | 갤럭시제트플립4 블루 특s급 무잔상 폰공기계,갤럭시S23  특s급 무잔상 중고폰공기계! | 갤럭시노트9 퍼플 특s급 무잔상 중고폰공기계! | 갤럭시노트9 블랙 특s급 무잔상 중고폰공기계! | 갤럭시제트플립4 블루 특s급 무잔상 중고폰공기계!
갤럭시,368,갤럭시s22 보라퍼플 액정기스없음 폰공기계,갤럭시s22  보라퍼플  액정기스없음  중고폰공기계!,23,158000,275000.0,284000.0,558000,갤럭시s22 보라퍼플 액정기스없음 폰공기계 | 갤럭시s20fe 레드 특s급 액정기스없음 폰공기계 | 갤럭시s10e 특s급 액정기스없음 폰공기계 | 갤럭시s24fe 블루 s급 액정기스없음 폰공기계,갤럭시s22  보라퍼플  액정기스없음  중고폰공기계! | 갤럭시s20fe 레드 특s급 액정기스없음 중고폰공기계! | 갤럭시s10e 특s급 액정기스없음 중고폰공기계! | 갤럭시S24FE 블루 S급 액정기스없음 중고폰공기계!
갤럭시,249,01434 당일발송 급 갤럭시s23fe 민트 정상해지,[01434] 당일발송 새상품급 갤럭시S23FE 256GB 민트 정상해지,23,350000,360000.0,356521.73913043475,360000,01434 당일발송 급 갤럭시s23fe 민트 정상해지 | 01444 당일발송 급 갤럭시s23fe 민트 정상해지 | 01831 당일발송 급 갤럭시s23fe 민트 무잔상,[01434] 당일발송 새상품급 갤럭시S23FE 256GB 민트 정상해지 | [01444] 당일발송 새상품급 갤럭시S23FE 256GB 민트 정상해지 | [01831] 당일발송 새상품급 갤럭시S23FE 256GB 민트 무잔상
갤럭시,271,삼성 갤럭시 버즈 프로 블랙,삼성 갤럭시 버즈 프로 블랙,22,32000,62500.0,90500.0,320000,갤럭시 버즈 프로 3세대 | 갤럭시 버즈 2세대 | 갤럭시 버즈 프로 블랙 클리어 케이스 포함 | 갤럭시 버즈 프로4 | 갤럭시 버즈 4 프로,갤럭시 버즈 프로 3세대 | 갤럭시 버즈 2세대 | 갤럭시 버즈 프로 블랙 클리어 케이스 포함 | [미개봉 새상품] 갤럭시 버즈 프로4 (미개봉) | 갤럭시 버즈 4 프로 미개봉
갤럭시,198,갤럭시 s9플러스 블루 무잔상 정상공기기 폰,갤럭시 S9플러스 블루 무잔상 정상공기기 중고폰,22,78000,120000.0,118863.63636363637,156000,갤럭시 s9플러스 블루 무잔상 정상공기기 폰 | 갤럭시 s9플러스 | 갤럭시 s9플러스 블랙 a급,갤럭시 S9플러스 블루 무잔상 정상공기기 중고폰 | 갤럭시 s9플러스 | 갤럭시 S9플러스 블랙 A급
갤럭시,231,s급 삼성 갤럭시s10e 엘로우 할인가능,S급 삼성 갤럭시S10E 엘로우 팝니다 할인가능,22,110000,165000.0,150272.72727272726,165000,갤럭시s10e 무잔상 폰 공기계 | 갤럭시s10e 무잔상 가성비 폰 | 갤럭시s10e 블랙 g970 무잔상 | s급 삼성 갤럭시s10e 엘로우 할인가능,갤럭시S10e 128G 무잔상 중고폰 공기계 | 갤럭시S10E 128G 무잔상 가성비 중고폰 | 갤럭시S10E 128G 블랙(G970) 무잔상 판매합니다 | S급 삼성 갤럭시S10E 엘로우 팝니다 할인가능
갤럭시,96,갤럭시 워치7 44mm,(미개봉)갤럭시 워치7 44mm 팝니다.,22,50000,225000.0,225681.81818181818,440000,갤럭시워치6 44mm lte | 갤럭시 워치6 44mm 블루투스 모델 | 갤럭시 워치4 44mm | 삼성 갤럭시 워치 8 44mm | 우영미 x 갤럭시 워치4 44mm,갤럭시워치6 44mm lte | 갤럭시 워치6 44mm (블루투스 모델) | 갤럭시 워치4 44mm 판매 | 삼성 갤럭시 워치 8 44mm | 우영미 x 갤럭시 워치4 44mm
갤럭시,465,01747 당일발송 a급 갤럭시s21울트라 실버 정상해지,[01747] 당일발송 A급 갤럭시S21울트라 256GB 실버 정상해지,22,200000,286000.0,298863.63636363635,413000,01747 당일발송 a급 갤럭시s21울트라 실버 정상해지 | 01048 당일발송 s급 갤럭시s21울트라 블랙 34 9만 | 갤럭시s21울트라 721482 | 갤럭시s21울트라 256기가 블랙 09886,[01747] 당일발송 A급 갤럭시S21울트라 256GB 실버 정상해지 | [01048] 당일발송 S급 갤럭시S21울트라 512GB 블랙 34.9만 | 갤럭시s21울트라 256GB 721482 | 갤럭시s21울트라 256기가 블랙 09886
갤럭시,9,리퍼급 갤럭시s22 무잔상 상태최상 29 9만 최저가 폰 공기계,리퍼급) 갤럭시S22 무잔상 상태최상 29.9만 최저가 중고폰 공기계,22,299000,299000.0,340090.9090909091,680000,리퍼급 갤럭시s22 무잔상 상태최상 29 9만 최저가 폰 공기계 | 리퍼급 갤럭시s23fe 무잔상 29 9만 상태최상 폰 공기계 스마트폰 | 갤럭시s24 무잔상 액정상태최상,리퍼급) 갤럭시S22 무잔상 상태최상 29.9만 최저가 중고폰 공기계 | 리퍼급)갤럭시S23FE 무잔상 29.9만 상태최상 중고폰 공기계 스마트폰 | 갤럭시s24 256G  무잔상 액정상태최상 ^^
갤럭시,223,갤럭시 j330블루 무잔상 a급 정상공기기 폰,갤럭시 J330블루 무잔상 A급 정상공기기 중고폰,21,50000,50000.0,50000.0,50000,갤럭시 j330블루 무잔상 a급 정상공기기 폰 | 갤럭시 j330블랙 무잔상 a급 정상공기기 폰,갤럭시 J330블루 무잔상 A급 정상공기기 중고폰 | 갤럭시 J330블랙 무잔상 A급 정상공기기 중고폰
갤럭시,164,갤럭시노트20 256기가 블랙 가성비굿굿 494906,갤럭시노트20 256기가 블랙 *가성비굿굿~/#494906,21,110000,128000.0,144523.80952380953,228000,갤럭시노트20 256기가 브론즈 가성비굿굿 653615 | 갤럭시s21 256기가 퍼플 가성비굿굿 872353 | 갤럭시z플립4 256기가 화이트 가성비굿 052196 | 갤럭시노트20 256기가 블랙 가성비굿굿굿 373669 | 갤럭시노트20 256기가 브론즈 가성비굿굿 865197,갤럭시노트20 256기가 브론즈 *가성비굿굿~/#653615 | 갤럭시S21 256기가 퍼플 *가성비굿굿~/#872353 | 갤럭시Z플립4 256기가 화이트 *가성비굿~/#052196 | 갤럭시노트20 256기가 블랙 *가성비굿굿굿~/#373669 | 갤럭시노트20 256기가 브론즈 *가성비굿굿~/#865197
갤럭시,47,갤럭시버디3 특새폰급ss 서울버디3 강원버디3 인천버디3 대구버디3 창원버디3 전주버디3 홍천버디3 폰,갤럭시버디3 특새폰급SS 128g 서울버디3 강원버디3 인천버디3 대구버디3 창원버디3 전주버디3 홍천버디3 중고폰,21,105000,149000.0,142509.52380952382,169000,갤럭시버디3 특새폰급sss 서울버디3 강원버디3 인천버디3 대구버디3 파 | 갤럭시버디3 특s급 서울버디3 강원버디3 인천버디3 대구버디3 | 갤럭시버디3 특새폰급ss 서울버디3 강원버디3 인천버디3 대구버 | 갤럭시버디3 특새폰급sss 서울버디3 강원버디3 인천버디3 대구버디3,갤럭시버디3 특새폰급SSS 서울버디3 강원버디3 인천버디3 대구버디3 파 | 갤럭시버디3 특S급 128g 서울버디3 강원버디3 인천버디3 대구버디3 | 갤럭시버디3 특새폰급SS 128g 서울버디3 강원버디3 인천버디3 대구버 | 갤럭시버디3 특새폰급SSS 서울버디3 강원버디3 인천버디3 대구버디3
갤럭시,13,갤럭시버디4 128,갤럭시버디4 128 판매합니다,21,140000,150000.0,166761.90476190476,267000,a급 갤럭시버디4 무잔상 블루 60717 | 갤럭시버디4 블랙 s급 | 갤럭시버디4 블랙 a급 | 1284 갤럭시버디4 128 | 갤럭시버디4 무잔상 골드 58591,A급) 갤럭시버디4 128G 무잔상 블루 60717 | 갤럭시버디4 블랙 S급 128GB | 갤럭시버디4 블랙 A급 128GB | (1284)갤럭시버디4 128 판매합니다 | 갤럭시버디4 128G 무잔상 골드 58591
